source_class	lexeme_id	root	root_class	feature_id	feature_name	features	surface	normalized_key	oracle_root	oracle_lemma	oracle_udfeats
regular	regular:ድልእ:A	ድልእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ድላ	ድላ	ድልእ	ደላ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድምር:B	ድምር	B	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ደመረ	ደመረ	ድምር	ደመረ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድምር:B	ድምር	B	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይደምራል	ይደምራል	ድምር	ደመረ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ድምር:B	ድምር	B	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ደምር	ደምር	ድምር	ደመረ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድምጥ:A	ድምጥ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ዳመጠ	ዳመጠ	ድምጥ	ዳመጠ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድምጥ:A	ድምጥ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይዳምጣል	ይዳምጣል	ድምጥ	ዳመጠ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ድምጥ:A	ድምጥ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ዳምጥ	ዳምጥ	ድምጥ	ዳመጠ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድርቅ:A	ድርቅ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ደረቀ	ደረቀ	ድርቅ	ደረቀ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድርቅ:A	ድርቅ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይደርቃል	ይደርቃል	ድርቅ	ደረቀ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ድርቅ:A	ድርቅ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ድረቅ	ድረቅ	ድርቅ	ደረቀ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድንብር:E	ድንብር	E	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ደነበረ	ደነበረ	ድንብር	ደነበረ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድንብር:E	ድንብር	E	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይደነብራል	ይደነብራል	ድንብር	ደነበረ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ድንብር:E	ድንብር	E	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ደንብር	ደንብር	ድንብር	ደነበረ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድውል:B	ድውል	B	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ደወለ	ደወለ	ድውል	ደወለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድውል:B	ድውል	B	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ዶለ	ዶለ	ድውል	ዶለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድውል:B	ድውል	B	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይደውላል	ይደውላል	ድውል	ደወለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ድውል:B	ድውል	B	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይዶላል	ይዶላል	ድውል	ተዶለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
regular	regular:ድውል:B	ድውል	B	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ደውል	ደውል	ድውል	ደወለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድውል:B	ድውል	B	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ዱል	ዱል	ድውል	ዶለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድግም:A	ድግም	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ደገመ	ደገመ	ድግም	ደገመ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድግም:A	ድግም	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይደግማል	ይደግማል	ድግም	ደገመ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ድግም:A	ድግም	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ድገም	ድገም	ድግም	ደገመ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድፍር:A	ድፍር	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ደፈረ	ደፈረ	ድፍር	ደፈረ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድፍር:A	ድፍር	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይደፍራል	ይደፍራል	ድፍር	ደፈረ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ድፍር:A	ድፍር	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ድፈር	ድፈር	ድፍር	ደፈረ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ድፍእ:A	ድፍእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ደፋ	ደፋ	ድፍእ	ደፋ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ድፍእ:A	ድፍእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይደፋል	ይደፋል	ድፍእ	ተደፋ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
regular	regular:ድፍእ:A	ድፍእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ድፋ	ድፋ	ድፍእ	ደፋ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ግልብጥ:E	ግልብጥ	E	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ገለበጠ	ገለበጠ	ግልብጥ	ገለበጠ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ግልብጥ:E	ግልብጥ	E	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይገለብጣል	ይገለብጣል	ግልብጥ	ገለበጠ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ግልብጥ:E	ግልብጥ	E	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ገልብጥ	ገልብጥ	ግልብጥ	ገለበጠ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ግምእ:A	ግምእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ገማ	ገማ	ግምእ	ገማ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ግምእ:A	ግምእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይገማል	ይገማል	ግምእ	ገማ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ግምእ:A	ግምእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ግማ	ግማ	ግምእ	ገማ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ግዝእ:A	ግዝእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ገዛ	ገዛ	ግዝእ	ገዛ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ግዝእ:A	ግዝእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይገዛል	ይገዛል	ግዝእ	ተገዛ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
regular	regular:ግዝእ:A	ግዝእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ግዛ	ግዛ	ግዝእ	ገዛ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ጥልእ:A	ጥልእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጠላ	ጠላ	ጥልእ	ጠላ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ጥልእ:A	ጥልእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይጠላል	ይጠላል	ጥልእ	ተጠላ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
regular	regular:ጥልእ:A	ጥልእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጥላ	ጥላ	ጥልእ	ጠላ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ጥምር:B	ጥምር	B	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጠመረ	ጠመረ	ጥምር	ጠመረ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ጥምር:B	ጥምር	B	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይጠምራል	ይጠምራል	ጥምር	ጠመረ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ጥምር:B	ጥምር	B	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጠምር	ጠምር	ጥምር	ጠመረ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ጥርእ:A	ጥርእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጠራ	ጠራ	ጥርእ	ጠራ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ጥርእ:A	ጥርእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይጠራል	ይጠራል	ጥርእ	ተጠራ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
regular	regular:ጥርእ:A	ጥርእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጥራ	ጥራ	ጥርእ	ጠራ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ጥይቅ:B	ጥይቅ	B	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጠየቀ	ጠየቀ	ጥይቅ	ጠየቀ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ጥይቅ:B	ጥይቅ	B	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይጠይቃል	ይጠይቃል	ጥይቅ	ጠየቀ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ጥይቅ:B	ጥይቅ	B	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጠይቅ	ጠይቅ	ጥይቅ	ጠየቀ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ጽልይ:B	ጽልይ	B	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ጸለየ	ጸለየ	ጽልይ	ጸለየ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ጽልይ:B	ጽልይ	B	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይጸልያል	ይጸልያል	ጽልይ	ጸለየ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
regular	regular:ጽልይ:B	ጽልይ	B	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ጸልይ	ጸልይ	ጽልይ	ጸለየ	Gender=Fem|Mood=Imp|Number=Sing|Person=2
regular	regular:ፍርእ:A	ፍርእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ፈራ	ፈራ	ፍርእ	ፈራ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ፍርእ:A	ፍርእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይፈራል	ይፈራል	ፍርእ	ተፈራ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
regular	regular:ፍርእ:A	ፍርእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ፍራ	ፍራ	ፍርእ	ፈራ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
regular	regular:ፍትእ:A	ፍትእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ፈታ	ፈታ	ፍትእ	ፈታ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
regular	regular:ፍትእ:A	ፍትእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይፈታል	ይፈታል	ፍትእ	ተፈታ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
regular	regular:ፍትእ:A	ፍትእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ፍታ	ፍታ	ፍትእ	ፈታ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:ህውን:A	ህውን	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ሆነ	ሆነ	ህውን	ሆነ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ህውን:A	ህውን	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይሆናል	ይሆናል	ህውን	ሆነ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ህውን:A	ህውን	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ሁን	ሁን	ህውን	ሆነ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:ህይድ:A	ህይድ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ሄደ	ሄደ	ህይድ	ሄደ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ህይድ:A	ህይድ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይሄዳል	ይሄዳል	ህይድ	ሄደ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ህይድ:A	ህይድ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ሂድ	ሂድ	ህይድ	ሄደ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:ምእር:A	ምእር	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ማረ	ማረ	ምእር	ማረ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ምእር:A	ምእር	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይምራል	ይምራል	ምእር	ማረ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ምእር:A	ምእር	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ማር	ማር	ምእር	ማረ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:ሽእ:A	ሽእ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ሻ	ሻ	ሽእ	ሻ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ሽእ:A	ሽእ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይሻል	ይሻል	ሽእ	ሻ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ሽእ:A	ሽእ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ሻ	ሻ	ሽእ	ሻ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ብእል:A	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	አለ	አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ብእል:A	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይላል	ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ብእል:A	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	በል	በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:ትትው:A	ትትው	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ተወ	ተወ	ትትው	ተወ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ትትው:A	ትትው	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይተዋል	ይተዋል	ትትው	ተተወ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3|Voice=Pass
irregular	irregular:ትትው:A	ትትው	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ተው	ተው	ትትው	ተወ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:ንግድ:B	ንግድ	B	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ነገደ	ነገደ	ንግድ	ነገደ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ንግድ:B	ንግድ	B	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይነግዳል	ይነግዳል	ንግድ	ነገደ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ንግድ:B	ንግድ	B	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ነግድ	ነግድ	ንግድ	ነገደ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:እምር:A	እምር	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	አማረ	አማረ	እምር	አማረ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እምር:A	እምር	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ያምራል	ያምራል	እምር	አማረ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እምር:A	እምር	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	አምር	አምር	እምር	አማረ	Aspect=Imp|Number=Sing|Person=1
irregular	irregular:እብይ:A	እብይ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	አበየ	አበየ	እብይ	አበየ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እብይ:A	እብይ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ያብያል	ያብያል	እብይ	አበየ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እብይ:A	እብይ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እበይ	እበይ	እብይ	አበየ	Gender=Fem|Mood=Imp|Number=Sing|Person=2
irregular	irregular:እክል:A	እክል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	አከለ	አከለ	እክል	አከለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እክል:A	እክል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ያክላል	ያክላል	እክል	አከለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እክል:A	እክል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	አክል	አክል	እክል	አከለ	Aspect=Imp|Number=Sing|Person=1
irregular	irregular:እክል:A	እክል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እከል	እከል	እክል	አከለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:እውቅ:A	እውቅ	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	አወቀ	አወቀ	እውቅ	አወቀ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እውቅ:A	እውቅ	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ያውቃል	ያውቃል	እውቅ	አወቀ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:እውቅ:A	እውቅ	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እወቅ	እወቅ	እውቅ	አወቀ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
irregular	irregular:ውእል:A	ውእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ዋለ	ዋለ	ውእል	ዋለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ውእል:A	ውእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ይውላል	ይውላል	ውእል	ዋለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
irregular	irregular:ውእል:A	ውእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ዋል	ዋል	ውእል	ዋለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ብድግ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ብድግ አለ	ብድግ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ብድግ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ብድግ ይላል	ብድግ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ብድግ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ብድግ በል	ብድግ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:አፈፍ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	አፈፍ አለ	አፈፍ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:አፈፍ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	አፈፍ ይላል	አፈፍ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:አፈፍ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	አፈፍ በል	አፈፍ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:ኡኡ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	ኡኡ አለ	ኡኡ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:ኡኡ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	ኡኡ ይላል	ኡኡ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:ኡኡ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	ኡኡ በል	ኡኡ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እልም:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እልም አለ	እልም አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እልም:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እልም ይላል	እልም ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እልም:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እልም በል	እልም በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እልቅ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እልቅ አለ	እልቅ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እልቅ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እልቅ ይላል	እልቅ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እልቅ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እልቅ በል	እልቅ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እምቧ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እምቧ አለ	እምቧ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እምቧ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እምቧ ይላል	እምቧ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እምቧ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እምቧ በል	እምቧ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እርይ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እርይ አለ	እርይ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እርይ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እርይ ይላል	እርይ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እርይ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እርይ በል	እርይ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እንኮኮ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እንኮኮ አለ	እንኮኮ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እንኮኮ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እንኮኮ ይላል	እንኮኮ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እንኮኮ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እንኮኮ በል	እንኮኮ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እንዘጥ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እንዘጥ አለ	እንዘጥ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እንዘጥ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እንዘጥ ይላል	እንዘጥ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እንዘጥ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እንዘጥ በል	እንዘጥ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እፍ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እፍ አለ	እፍ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እፍ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እፍ ይላል	እፍ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እፍ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እፍ በል	እፍ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
light	light:እፎይ:ብእል	ብእል	A	0	perfective_3ms	[t=p,sp=3,sn=1,sg=m]	እፎይ አለ	እፎይ አለ	ብእል	አለ	Aspect=Perf|Gender=Masc|Number=Sing|Person=3
light	light:እፎይ:ብእል	ብእል	A	1	imperfective_3ms	[t=i,sp=3,sn=1,sg=m]	እፎይ ይላል	እፎይ ይላል	ብእል	አለ	Aspect=Imp|Gender=Masc|Number=Sing|Person=3
light	light:እፎይ:ብእል	ብእል	A	2	imperative_2ms	[t=j,sp=2,sn=1,sg=m]	እፎይ በል	እፎይ በል	ብእል	አለ	Gender=Masc|Mood=Imp|Number=Sing|Person=2
